,first_date,return_percent
857,1942-06-01,13.415555560706727
858,1942-07-01,13.22484114084228
859,1942-08-01,13.384792862212791
860,1942-09-01,13.318912444728447
861,1942-10-01,13.062040505592588
862,1942-11-01,13.188770725192288
863,1942-12-01,13.200541427434942
864,1943-01-01,12.956052110628647
865,1943-02-01,12.623850451558871
866,1943-03-01,12.436088274345547
867,1943-04-01,12.196988573382761
868,1943-05-01,11.962009554700415
869,1943-06-01,11.835902949132349
870,1943-07-01,11.773944240257084
871,1943-08-01,11.888645321877833
872,1943-09-01,11.904714182528654
873,1943-10-01,12.084705295172116
874,1943-11-01,11.986396005155186
875,1943-12-01,11.631112429371292
876,1944-01-01,11.51645625202018
877,1944-02-01,11.457990357197634
878,1944-03-01,11.513870121232506
879,1944-04-01,11.34339927126704
880,1944-05-01,11.185617564639895
881,1944-06-01,11.052430156039561
882,1944-07-01,10.502318600705118
883,1944-08-01,10.400969077704803
884,1944-09-01,10.10574164446021
885,1944-10-01,10.087728467191216
886,1944-11-01,10.226397505696628
887,1944-12-01,9.8839885323186
888,1945-01-01,10.008759793692912
889,1945-02-01,10.259348277892077
890,1945-03-01,10.424101635796879
891,1945-04-01,10.336313837064148
892,1945-05-01,10.444377252065195
893,1945-06-01,10.502419975614451
894,1945-07-01,10.582271373424646
895,1945-08-01,10.298884549935284
896,1945-09-01,10.07166061349356
897,1945-10-01,10.08654778089928
898,1945-11-01,10.024989099755398
